Indonesia,2000,Men,3.1,25.9
Indonesia,2000,Women,13.3,22.5
Indonesia,2010,Men,6.1,25.7
Indonesia,2010,Women,14.4,22.3
Iran (Islamic Republic of),1966,Men,4.4,25
Iran (Islamic Republic of),1966,Women,46.1,18.5
Iran (Islamic Republic of),1986,Men,6.8,23.8
Iran (Islamic Republic of),1986,Women,34.2,20.2
Iran (Islamic Republic of),1996,Men,2.6,25.3
Iran (Islamic Republic of),1996,Women,17.9,22.1
Iran (Islamic Republic of),2006,Men,2.1,26.4
Iran (Islamic Republic of),2006,Women,16.8,23.5
Iran (Islamic Republic of),2011,Men,2.2,26.8
Iran (Islamic Republic of),2011,Women,21.4,23.5
Iraq,1977,Men,5.2,25.3
Iraq,1977,Women,32.5,20.8
Iraq,1987,Men,5.8,26.3
Iraq,1987,Women,20.7,22.3
Iraq,1997,Men,2.9,26.9
Iraq,1997,Women,15.3,24
Iraq,2004,Men,2,28.2
Iraq,2004,Women,15,25.3
Iraq,2007,Women,19.4,22.8
Ireland,1971,Men,0.5,25.8
Ireland,1971,Women,2.1,23.5
Ireland,1986,Men,0.2,26.1
Ireland,1986,Women,0.9,25
Ireland,1996,Men,0.1,30
Ireland,1996,Women,0.3,28.7
Ireland,2006,Men,0.3,32.4
Ireland,2006,Women,0.5,31.4
Ireland,2011,Men,0.2,33
Ireland,2011,Women,0.4,31.8
Israel,1972,Men,1.4,25.4
Israel,1972,Women,8.7,22.8
Israel,1983,Men,1.1,26.1
Israel,1983,Women,6.8,23.5
Israel,1995,Men,0.6,27.6
Israel,1995,Women,4.7,24.6
Israel,2006,Men,0.4,28.7
Israel,2006,Women,3.5,25.8
Israel,2009,Men,0.4,29.1
Israel,2009,Women,3.3,26.2
Italy,1971,Men,0.7,27.2
Italy,1971,Women,6.4,22.6
Italy,1981,Men,0.7,27.1
Italy,1981,Women,4.6,23.2
Italy,1991,Men,0.9,29.3
Italy,1991,Women,3.1,26.1
Italy,2001,Men,0.1,32
Italy,2001,Women,0.9,28.9
Italy,2010,Men,0,34
Italy,2010,Women,0.4,30.6
Jamaica,1970,Men,0.2,33
Jamaica,1970,Women,16.5,21.1
Jamaica,1982,Men,0.2,33.8
Jamaica,1982,Women,0.6,32.2
Jamaica,1991,Men,0.4,34.6
Jamaica,1991,Women,0.7,33.2
Jamaica,2001,Men,0.2,34.8
Jamaica,2001,Women,0.5,33.2
Japan,1970,Men,0.7,27.5
Japan,1970,Women,2.1,24.7
Japan,1985,Men,0.3,29.6
Japan,1985,Women,0.9,25.8
Japan,1995,Men,0.3,30.7
Japan,1995,Women,0.7,27.7
Japan,2005,Men,0.4,31.1
Japan,2005,Women,0.8,29.4
Japan,2010,Men,0.3,31.2
Japan,2010,Women,0.6,29.7
Jordan,1979,Men,1.4,25.9
Jordan,1979,Women,20.5,21.5
Jordan,1994,Men,1.5,27
Jordan,1994,Women,13,24
Jordan,1997,Women,8.2,25.3
Jordan,2004,Men,1,28.6
Jordan,2004,Women,8.9,25.4
Jordan,2009,Women,6.8,24.7
Kazakhstan,1979,Men,2,24.1
Kazakhstan,1979,Women,10.6,21.7
Kazakhstan,1989,Men,1.5,24.6
Kazakhstan,1989,Women,8.9,22.4
Kazakhstan,1995,Women,13.4,21.4
Kazakhstan,1999,Men,1.4,26.1
Kazakhstan,1999,Women,7.4,23.4
Kazakhstan,2009,Men,0.9,28.1
Kazakhstan,2009,Women,4.5,25.1
Kenya,1969,Men,3.7,25.4
Kenya,1969,Women,35.9,19.2
Kenya,1989,Men,2.1,26.2
Kenya,1989,Women,18.8,21.7
Kenya,1999,Men,2.9,26.4
Kenya,1999,Women,18.7,22.2
Kenya,2003,Men,2,26.2
Kenya,2003,Women,20.3,21.4
Kenya,2008,Men,0.5,26.6
Kenya,2008,Women,12.9,22
Kiribati,1973,Men,6.1,24.2
Kiribati,1973,Women,24.3,20.9
Kiribati,1985,Men,6.3,24.2
Kiribati,1985,Women,23.5,21.1
Kiribati,1990,Men,6,24.5
Kiribati,1990,Women,19.2,21.5
Kiribati,1995,Men,5.1,24.8
Kiribati,1995,Women,18,21.7
Kiribati,2009,Men,5.5,24.3
Kiribati,2009,Women,18.3,20.9
Kuwait,1970,Men,3.3,26.5
Kuwait,1970,Women,37.7,19.6
Kuwait,1985,Men,2.5,26.3
Kuwait,1985,Women,14.6,22.9
Kuwait,1995,Men,0.8,28.5
Kuwait,1995,Women,10.1,27
Kuwait,2005,Men,0.6,28.9
Kuwait,2005,Women,5,27.5
Kyrgyzstan,1979,Men,1.8,23.7
Kyrgyzstan,1979,Women,12.3,21.2
Kyrgyzstan,1989,Men,1.1,24
Kyrgyzstan,1989,Women,10.9,21.6
Kyrgyzstan,1997,Women,13.6,20.4
Kyrgyzstan,1999,Men,1.2,25
Kyrgyzstan,1999,Women,11.5,21.9
Kyrgyzstan,2009,Men,1,26.3
Kyrgyzstan,2009,Women,8.1,23.2
Lao People's Democratic Republic,1995,Men,6.4,23.9
Lao People's Democratic Republic,1995,Women,19.7,21.2
Lao People's Democratic Republic,2000,Women,26.8,20.5
Lao People's Democratic Republic,2005,Men,6,24.7
Lao People's Democratic Republic,2005,Women,19.7,21.7
Latvia,1979,Men,2.4,24.7
Latvia,1979,Women,8.5,21.9
Latvia,1989,Men,2.8,24.3
Latvia,1989,Women,8.5,22.2
Latvia,2000,Men,0.3,28.6
Latvia,2000,Women,1.4,26.7
Latvia,2005,Men,0.2,30.4
Latvia,2005,Women,1,28.1
Latvia,2011,Men,0.1,32.4
Latvia,2011,Women,0.7,29.9
Lebanon,1970,Men,1,28.5
Lebanon,1970,Women,13.2,23.2
Lebanon,1997,Men,0.1,31.4
Lebanon,1997,Women,5.6,27.9
Lebanon,2004,Men,0.4,31.4
Lebanon,2004,Women,5.3,27.4
Lebanon,2007,Men,0.3,32.3
Lebanon,2007,Women,3.4,28.3
Lesotho,1966,Men,1.2,26
Lesotho,1966,Women,22,20.3
Lesotho,1986,Men,1.6,25.5
Lesotho,1986,Women,18.1,21.3
Lesotho,2001,Men,1.5,27.7
Lesotho,2001,Women,13.8,23.9
Lesotho,2004,Men,0.4,27.3
Lesotho,2004,Women,17.9,22.5
Lesotho,2006,Men,2.4,27.6
Lesotho,2006,Women,14.5,24.1
Liberia,1974,Men,3.2,26.6
Liberia,1974,Women,42.3,19.3
Liberia,1984,Men,3.4,26.9
Liberia,1984,Women,35.7,20.4
Liberia,2007,Men,2.8,25.3
Liberia,2007,Women,20.2,22.1
Liberia,2008,Men,9.3,27.2
Liberia,2008,Women,20.2,22.7
Libya,1973,Men,2,
Libya,1973,Women,39.6,
Libya,1984,Men,1.2,
Libya,1984,Women,9.1,
Libya,1995,Men,0.1,
Libya,1995,Women,0.9,
Libya,2006,Men,0.5,33.9
Libya,2006,Women,2.5,31.2
Liechtenstein,1960,Men,0.3,27.2
Liechtenstein,1960,Women,1.8,24
Liechtenstein,1985,Men,0.1,28.5
Liechtenstein,1985,Women,0.8,25.6
Liechtenstein,1997,Men,0.5,30.6
Liechtenstein,1997,Women,1.4,28
Liechtenstein,2005,Men,0,31.8
Liechtenstein,2005,Women,1.5,28.8
Liechtenstein,2010,Men,0.1,32.7
Liechtenstein,2010,Women,0.2,29.6
Lithuania,1979,Men,,
Lithuania,1979,Women,,
Lithuania,1989,Men,2.2,24.7
Lithuania,1989,Women,6.6,22.3
Lithuania,2001,Men,0.5,26.9
Lithuania,2001,Women,2.4,24.8
Lithuania,2005,Men,0.4,28.4
Lithuania,2005,Women,1.8,26.1
Lithuania,2011,Men,0,31.7
Lithuania,2011,Women,0.2,29.1
Luxembourg,1970,Men,0.6,25.6
Luxembourg,1970,Women,6.1,21.4
Luxembourg,1981,Men,0.4,26.2
Luxembourg,1981,Women,4.4,23.1
Luxembourg,1991,Men,0.4,28.5
Luxembourg,1991,Women,2.4,26
Luxembourg,2001,Men,0.3,30.6
Luxembourg,2001,Women,1.4,27.8
Madagascar,1975,Men,9.2,23.5
Madagascar,1975,Women,34.4,20.3
Madagascar,1993,Men,7,24.9
Madagascar,1993,Women,27.4,20.9
Madagascar,1997,Women,33.7,20.6
Madagascar,2004,Men,6.4,24.1
Madagascar,2004,Women,33,19.8
Madagascar,2008,Men,14,22.4
Madagascar,2008,Women,39.9,19
Malawi,1977,Men,6.1,22.9
Malawi,1977,Women,51,17.8
Malawi,1987,Men,5.7,23.6
Malawi,1987,Women,43.6,18.6
Malawi,1992,Men,,
Malawi,1992,Women,41.2,18.7
Malawi,2004,Men,3.2,23.6
Malawi,2004,Women,36.2,19
Malawi,2010,Men,2.5,23.9
Malawi,2010,Women,26.2,19.6
Malaysia,1970,Men,3.3,25.6
Malaysia,1970,Women,17.5,22.1
Malaysia,1980,Men,1.3,26.6
Malaysia,1980,Women,10.3,23.5
Malaysia,1991,Men,1.4,27.9
Malaysia,1991,Women,7.6,24.6
Malaysia,2000,Men,1.1,28.6
Malaysia,2000,Women,4.9,25.1
Malaysia,2010,Men,5.1,28
Malaysia,2010,Women,6.1,25.7
Maldives,1977,Men,12.2,22.4
Maldives,1977,Women,56.2,17.5
Maldives,1985,Men,10.2,22.1
Maldives,1985,Women,51.2,17.9
Maldives,1995,Men,6.3,24
Maldives,1995,Women,46.9,18.9
Maldives,2006,Men,0.8,26.4
Maldives,2006,Women,6.7,22.9
Maldives,2009,Women,5.6,22.4
Mali,1976,Men,1.8,27.6
Mali,1976,Women,51.1,18.1
Mali,1987,Men,1.2,28.1
Mali,1987,Women,44.1,18.9
Mali,1996,Men,4.8,25.8
Mali,1996,Women,49.7,18.4
Mali,2001,Men,1.7,25.9
Mali,2001,Women,48.6,18.5
Mali,2006,Men,10.7,24
Mali,2006,Women,52.6,17.8
Malta,1967,Men,0.3,25.8
Malta,1967,Women,2.7,24
Malta,1985,Men,0.4,26.2
Malta,1985,Women,3.1,22.2
Malta,1995,Men,0.7,26.4
Malta,1995,Women,2.7,21.9
Malta,2005,Men,0.1,28.2
Malta,2005,Women,0.5,25.3
Malta,2010,Men,0.1,31
Malta,2010,Women,0.5,28.2
Marshall Islands,1999,Men,7.6,25.2
Marshall Islands,1999,Women,14.3,23
Marshall Islands,2007,Men,6.3,23.5
Marshall Islands,2007,Women,24.5,20.8
Martinique,1967,Men,0.2,29.1
Martinique,1967,Women,1.6,26.2
Martinique,1982,Men,0.1,30.2
Martinique,1982,Women,0.6,28.8
Martinique,1990,Men,0.1,33
Martinique,1990,Women,0.5,31
Martinique,1999,Men,0.1,35.6
Martinique,1999,Women,0.4,33.3
Mauritania,1977,Men,1.8,27.5
Mauritania,1977,Women,43,19.5
Mauritania,1988,Men,3.5,28.1
Mauritania,1988,Women,36,20.5
Mauritania,1991,Men,1.6,29.7
Mauritania,1991,Women,17.4,23
Mauritania,2000,Men,0.5,29.4
Mauritania,2000,Women,27.7,21.8
Mauritius,1972,Men,0.7,27.2
Mauritius,1972,Women,13.2,22.5
Mauritius,1983,Men,0.6,27.4
Mauritius,1983,Women,11.2,23.7
Mauritius,1990,Men,0.6,28.2
Mauritius,1990,Women,11.3,23.8
Mauritius,2000,Men,0.7,28.5
Mauritius,2000,Women,9.8,22.6
Mayotte,2007,Men,2.9,26.4
Mayotte,2007,Women,15.4,22.1
Mexico,1970,Men,5.2,24.4
Mexico,1970,Women,21.2,21.2
Mexico,1980,Men,7,24.1
Mexico,1980,Women,20.5,21.6
Mexico,1990,Men,5.4,24.7
Mexico,1990,Women,15.9,22.4
Mexico,2000,Men,5.9,25
Mexico,2000,Women,17.2,22.7
Mexico,2010,Men,6.4,25.5
Mexico,2010,Women,17,23
Micronesia (Fed. States of),1994,Men,4.2,26.5
Micronesia (Fed. States of),1994,Women,10.2,24.3
Mongolia,1979,Men,1.8,24.9
Mongolia,1979,Women,15.4,21.6
Mongolia,1989,Men,1.6,25
Mongolia,1989,Women,9,22.6
Mongolia,1996,Women,3.4,23.6
Mongolia,2000,Men,1.3,25.7
Mongolia,2000,Women,5.6,23.7
Mongolia,2010,Men,1.2,26.2
Mongolia,2010,Women,3.6,24.2
Montenegro,2003,Men,0.7,30.7
Montenegro,2003,Women,4.7,26.2
Montserrat,1960,Men,0.8,34.5
Montserrat,1960,Women,0.9,29.3
Montserrat,1980,Men,0.5,31.1
Montserrat,1980,Women,0.3,28.5
Morocco,1971,Men,4.1,25
Morocco,1971,Women,33.8,19.1
Morocco,1982,Men,2.1,27.1
Morocco,1982,Women,18.5,22.2
Morocco,1994,Men,1.1,29.8
Morocco,1994,Women,12.8,25.3
Morocco,2003,Women,11.1,26.4
Morocco,2004,Men,0.8,31.2
Morocco,2004,Women,11.1,26.4
Mozambique,1970,Men,4,24.7
Mozambique,1970,Women,30.8,19.9
Mozambique,1980,Men,8.4,22.6
Mozambique,1980,Women,52.4,17.8
Mozambique,1997,Men,3.8,22.6
Mozambique,1997,Women,47.1,18
Mozambique,2003,Women,43.3,18.7
Mozambique,2007,Men,8.4,23.3
Mozambique,2007,Women,44.8,18.9
Myanmar,1973,Men,7.8,23.9
Myanmar,1973,Women,22,21.3
Myanmar,1983,Men,6.7,24.6
Myanmar,1983,Women,16.9,22.4
Myanmar,1991,Men,3.3,26.4
Myanmar,1991,Women,10.7,24.5
Myanmar,2001,Women,8.4,25.8
Myanmar,2007,Men,4,27.6
Myanmar,2007,Women,7.2,26.1
Namibia,1960,Men,0.9,27.8
Namibia,1960,Women,11.2,21.8
Namibia,1991,Men,1.1,31.1
Namibia,1991,Women,6.7,27.3
Namibia,2000,Men,2.6,30.1
Namibia,2000,Women,6.1,27.5
Namibia,2001,Men,0.8,32.2
Namibia,2001,Women,5.7,28.9
Namibia,2006,Men,0.4,30.2
Namibia,2006,Women,5.4,28.3
Nauru,2007,Women,20.1,20.2
Nepal,1971,Men,27,21.1
Nepal,1971,Women,60.7,17.5
Nepal,1981,Men,25.9,21.5
Nepal,1981,Women,50.8,17.9
Nepal,1991,Men,20,21.7
Nepal,1991,Women,46.6,18.5
Nepal,2001,Men,12,23
Nepal,2001,Women,33.7,19.6
Nepal,2011,Men,7,23.7
Nepal,2011,Women,28.9,19.9
Netherlands,1970,Men,0.7,25.2
Netherlands,1970,Women,4.9,22
Netherlands,1985,Men,0.1,27.9
Netherlands,1985,Women,1.4,25.2
Netherlands,1995,Men,0.1,30.8
Netherlands,1995,Women,1.1,28.2
Netherlands,2005,Men,0.1,33
Netherlands,2005,Women,0.5,30.5
Netherlands,2011,Men,0,33.9
Netherlands,2011,Women,0.2,31.5
Netherlands Antilles,1981,Men,0.1,28.7
Netherlands Antilles,1981,Women,1.9,26.5
Netherlands Antilles,1992,Men,0.5,31.7
Netherlands Antilles,1992,Women,1.6,29.2
Netherlands Antilles,2001,Men,0.2,32.6
Netherlands Antilles,2001,Women,0.8,30.2
New Caledonia,1996,Men,0.1,32.5
New Caledonia,1996,Women,1.2,30.4
New Caledonia,2004,Men,0.2,33.7
New Caledonia,2004,Women,0.5,31.9
New Zealand,1976,Men,2,24
New Zealand,1976,Women,10.3,21.5
New Zealand,1986,Men,1.9,26.3
New Zealand,1986,Women,5.6,24.2
New Zealand,1996,Men,3,27.2
New Zealand,1996,Women,6.9,25.4
New Zealand,2001,Men,3.8,27.6
New Zealand,2001,Women,7.6,25.9
New Zealand,2006,Men,4.5,27
New Zealand,2006,Women,8.4,25.6
Nicaragua,1971,Men,4,24.7
Nicaragua,1971,Women,22.2,20.2
Nicaragua,1992,Women,37.4,19.8
Nicaragua,1995,Men,9.5,23.7
Nicaragua,1995,Women,32.2,20.1
Nicaragua,2005,Men,7.8,24.5
Nicaragua,2005,Women,28.4,20.6
Nicaragua,2007,Women,30.3,21
Niger,1977,Men,14.9,22.5
Niger,1977,Women,79.6,16.2
Niger,1988,Men,11.2,23.4
Niger,1988,Women,75.3,16.6
Niger,1998,Men,4.1,23.9
Niger,1998,Women,61.9,17.6
Niger,2001,Men,8.3,24.4
Niger,2001,Women,66.4,14.4
Niger,2006,Men,3.1,25.1
Niger,2006,Women,60.6,17.6
Nigeria,1991,Men,6.8,27.2
Nigeria,1991,Women,36.2,20.3
Nigeria,2003,Men,1.1,28
Nigeria,2003,Women,33.2,20.9
Nigeria,2006,Men,5.2,28.6
Nigeria,2006,Women,24.4,23
Nigeria,2008,Men,0.9,28.5
Nigeria,2008,Women,29.3,21.6
Norway,1970,Men,0.6,24.9
Norway,1970,Women,4.9,21.9
Norway,1986,Men,0.1,28.3
Norway,1986,Women,1,26
Norway,1996,Men,0.1,32.5
Norway,1996,Women,0.4,29.9
Norway,2001,Men,0.4,29.4
Norway,2001,Women,2.1,26.7
Norway,2010,Men,0,33.9
Norway,2010,Women,0.2,31.8
Oman,1993,Men,2.1,24.7
Oman,1993,Women,21.1,20.7
Oman,1995,Men,1.3,25.9
Oman,1995,Women,15.5,21.7
Oman,2003,Men,0.4,28.1
Oman,2003,Women,4.2,24.8
Pakistan,1981,Men,7.6,25.1
Pakistan,1981,Women,29.5,20.3
Pakistan,1998,Men,6.1,25.8
Pakistan,1998,Women,20.6,21.3
Pakistan,2003,Men,2.6,26.4
Pakistan,2003,Women,13.4,22.3
Pakistan,2005,Men,2.5,26.4
Pakistan,2005,Women,11.7,22.5
Pakistan,2007,Men,2.3,26.4
Pakistan,2007,Women,10.8,22.7
Palau,1980,Men,1.5,28.3
Palau,1980,Women,7.1,25.2
Palau,1995,Men,2,29.1
Palau,1995,Women,8.9,26.2
Palau,2005,Men,2.7,28.9
Palau,2005,Women,3.6,26.6
Panama,1970,Men,5.5,24.8
Panama,1970,Women,26.6,20.4
Panama,1980,Men,3.4,25.2
Panama,1980,Women,20.2,21.4
Panama,1990,Men,4.7,25.4
Panama,1990,Women,21.4,21.9
Panama,2000,Men,4.8,25.8
Panama,2000,Women,22.1,21.9
Panama,2010,Men,5.3,25.3
Panama,2010,Women,21.9,21.6
Papua New Guinea,1980,Men,4.2,24.9
Papua New Guinea,1980,Women,17.6,20.6
Papua New Guinea,1996,Women,20.8,20.8
Papua New Guinea,2006,Men,3.3,25
Papua New Guinea,2006,Women,16,21.4
Paraguay,1972,Men,0.8,26.5
Paraguay,1972,Women,11.7,21.7
Paraguay,1982,Men,1.3,26.3
Paraguay,1982,Women,14.3,21.8
Paraguay,1992,Men,2.1,25.8
Paraguay,1992,Women,16.6,21.5
Paraguay,2002,Men,2,26.8
Paraguay,2002,Women,12,22.7
Paraguay,2004,Women,13.2,22.9
Peru,1972,Men,5.5,25.2
Peru,1972,Women,17,21.8
Peru,1981,Men,3.2,25.9
Peru,1981,Women,14.5,22.8
Peru,1996,Men,2.7,26.5
Peru,1996,Women,12.5,23.1
Peru,2004,Women,11.5,24.4
Peru,2007,Men,5.5,26.6
Peru,2007,Women,15.7,23.5
Philippines,1970,Men,2.4,25.4
Philippines,1970,Women,10.8,22.8
Philippines,1980,Men,3.7,24.8
Philippines,1980,Women,14.1,22.4
Philippines,1990,Men,2.9,26.3
Philippines,1990,Women,10.3,23.8
Philippines,2000,Men,,
Philippines,2000,Women,,
Philippines,2007,Men,1.7,27
Philippines,2007,Women,5.3,24.4
Poland,1974,Men,0.5,25.7
Poland,1974,Women,4.4,22.3
Poland,1988,Men,0.6,26.2
Poland,1988,Women,4,23
Poland,1996,Men,0.2,27.4
Poland,1996,Women,2.2,24.4
Poland,2002,Men,0.2,28
Poland,2002,Women,1.6,25.3
Portugal,1970,Men,1.2,25.6
Portugal,1970,Women,5.3,23.2
Portugal,1981,Men,1.6,24.7
Portugal,1981,Women,8.9,22.1
Portugal,1991,Men,1.3,26.7
Portugal,1991,Women,5.7,23.9
Portugal,2001,Men,1.2,28.3
Portugal,2001,Women,4.6,25.6
Puerto Rico,1970,Men,4.6,24
Puerto Rico,1970,Women,15.6,22.1
Puerto Rico,1980,Men,3.5,24.3
Puerto Rico,1980,Women,14.7,22.5
Puerto Rico,1990,Men,4.7,25.8
Puerto Rico,1990,Women,13.2,23.8
Puerto Rico,2000,Men,3.9,26.2
Puerto Rico,2000,Women,11.9,24.1
Qatar,1986,Men,3.7,26.6
Qatar,1986,Women,14.4,22.7
Qatar,1998,Men,0.2,28.7
Qatar,1998,Women,4.2,26.3
Qatar,2004,Men,2.3,27.6
Qatar,2004,Women,3.6,25.8
Qatar,2010,Men,9.8,27.3
Qatar,2010,Women,17.9,25.4
Republic of Korea,1970,Men,0.3,27.2
Republic of Korea,1970,Women,2.9,23.3
Republic of Korea,1985,Men,0.1,27.8
Republic of Korea,1985,Women,0.9,24.7
Republic of Korea,1995,Men,0.2,29.3
Republic of Korea,1995,Women,0.8,26.1
Republic of Korea,2000,Men,0.3,30.3
Republic of Korea,2000,Women,0.7,27.1
Republic of Korea,2005,Men,0.2,32
Republic of Korea,2005,Women,0.4,28.8
Republic of Moldova,1979,Men,2.1,22.6
Republic of Moldova,1979,Women,12.3,20.5
Republic of Moldova,1989,Men,1.8,23.8
Republic of Moldova,1989,Women,11.6,21.1
Republic of Moldova,2004,Men,0.8,27.1
Republic of Moldova,2004,Women,6.4,23.7
Republic of Moldova,2005,Men,1.6,25.4
Republic of Moldova,2005,Women,10.6,21.9
R_union,1974,Men,1.2,25.2
R_union,1974,Women,8.6,22.5
R_union,1982,Men,0.2,28.1
R_union,1982,Women,2.8,25.8
R_union,1990,Men,0.1,30.3
R_union,1990,Women,2.1,28.2
R_union,1999,Men,0.2,32.8
R_union,1999,Women,1.2,30.5
R_union,2006,Men,0.2,33.2
R_union,2006,Women,0.9,31
Romania,1966,Men,2.5,24.5
Romania,1966,Women,21.6,20.2
Romania,1977,Men,2.7,24.9
Romania,1977,Women,15.9,21.1
Romania,1992,Men,1.9,25.7
Romania,1992,Women,12,22.1
Romania,2002,Men,0.2,28.6
Romania,2002,Women,4.1,25.2
Romania,2011,Men,0.1,29.8
Romania,2011,Women,2.6,26.6
Russian Federation,1979,Men,2.5,23.2
Russian Federation,1979,Women,11.7,20.5
Russian Federation,1989,Men,2.5,24.4
Russian Federation,1989,Women,10.9,21.8
Russian Federation,2002,Men,1.6,25.2
Russian Federation,2002,Women,7.7,22.6
Russian Federation,2010,Men,1.8,27
Russian Federation,2010,Women,7.9,24.4
Rwanda,1970,Men,3.3,22.6
Rwanda,1970,Women,17.6,20.1
Rwanda,1996,Men,2.1,24.8
Rwanda,1996,Women,9.3,23.3
Rwanda,2002,Men,2.5,26.7
Rwanda,2002,Women,8.2,23.9
Rwanda,2005,Men,0.2,26.5
Rwanda,2005,Women,2.9,23.7
Rwanda,2010,Men,0.2,26.6
Rwanda,2010,Women,3.7,24.4
Saint Kitts and Nevis,1980,Men,0.1,32.1
Saint Kitts and Nevis,1980,Women,0.5,31.3
Saint Lucia,1970,Men,0.2,32
Saint Lucia,1970,Women,1.2,28.7
Saint Lucia,1980,Men,0.2,34.1
Saint Lucia,1980,Women,0.7,31.4
Saint Lucia,1991,Men,0.5,35.1
Saint Lucia,1991,Women,0.7,33.7
Saint Lucia,2001,Men,1.3,27.7
Saint Lucia,2001,Women,6.8,22.8
Saint Vincent and the Grenadines,1980,Men,0.1,32.2
Saint Vincent and the Grenadines,1980,Women,1.3,28.2
Saint Vincent and the Grenadines,1991,Men,0.1,34.5
Saint Vincent and the Grenadines,1991,Women,0.8,30.9
Saint Vincent and the Grenadines,2002,Men,4.5,27.8
Saint Vincent and the Grenadines,2002,Women,16.7,21.2
Saint-Pierre-et-Miquelon,1974,Men,1.5,25.6
Saint-Pierre-et-Miquelon,1974,Women,10.7,21.8
Saint-Pierre-et-Miquelon,1982,Men,0,26.4
Saint-Pierre-et-Miquelon,1982,Women,2.1,23.9
Samoa,1971,Men,1.4,26.3
Samoa,1971,Women,10.3,22
Samoa,1981,Men,1.1,27.3
Samoa,1981,Women,6.8,23.2
Samoa,2001,Men,1.2,28.6
Samoa,2001,Women,7.1,24.3
Samoa,2009,Men,1,28.7
Samoa,2009,Women,7.6,24
San Marino,1970,Men,0.6,26.1
San Marino,1970,Women,9.6,20.6
San Marino,1985,Men,0,27.7
San Marino,1985,Women,3.8,24.1
San Marino,1995,Men,0,29.5
San Marino,1995,Women,0.9,26.8
San Marino,2000,Men,0.1,30.4
San Marino,2000,Women,0.3,28.2
San Marino,2005,Men,0,31.3
San Marino,2005,Women,0.2,28.8
Sao Tome and Principe,1981,Men,2.6,21.6
Sao Tome and Principe,1981,Women,24.4,15.6
Sao Tome and Principe,1991,Men,1.9,23.1
Sao Tome and Principe,1991,Women,19.9,17.8
Sao Tome and Principe,2001,Women,20,17.7
Sao Tome and Principe,2008,Men,1.2,25
Sao Tome and Principe,2008,Women,22.6,20.5
Saudi Arabia,1987,Men,1,25.6
Saudi Arabia,1987,Women,16.1,21.7
Saudi Arabia,1996,Men,0.4,27.7
Saudi Arabia,1996,Women,7.4,24
Saudi Arabia,1999,Men,0.3,29.2
Saudi Arabia,1999,Women,5.9,25.8
Saudi Arabia,2004,Men,1.3,26.9
Saudi Arabia,2004,Women,8,24.1
Saudi Arabia,2007,Men,0.3,27.2
Saudi Arabia,2007,Women,4,24.6
Senegal,1976,Men,1.1,28.7
Senegal,1976,Women,38.6,19.4
Senegal,1988,Men,2.6,28.5
Senegal,1988,Women,42.8,20.1
Senegal,1997,Men,,
Senegal,1997,Women,29,21.5
Senegal,2002,Men,11.3,29
Senegal,2002,Women,32.3,22
Senegal,2010,Men,0.7,30
Senegal,2010,Women,25.3,21.6
Serbia,2002,Men,1,29.8
Serbia,2002,Women,5.2,25.9
Seychelles,1971,Men,0.8,29.1
Seychelles,1971,Women,5.9,25.6
Seychelles,1987,Men,0.7,26.4
Seychelles,1987,Women,5.8,23.8
Seychelles,1994,Men,1.3,26.9
Seychelles,1994,Women,7.1,24.8
Seychelles,2002,Men,1.8,27.3
Seychelles,2002,Women,6.6,25.2
Sierra Leone,1985,Women,59.8,18
Sierra Leone,1992,Men,4.8,27.7
Sierra Leone,1992,Women,46.4,19.8
Sierra Leone,2004,Men,6.4,26.9
Sierra Leone,2004,Women,37.6,20
Sierra Leone,2008,Men,0.9,26.2
Sierra Leone,2008,Women,30.9,20.5
Singapore,1970,Men,0.5,27.8
Singapore,1970,Women,4.8,24.2
Singapore,1980,Men,0.4,28.4
Singapore,1980,Women,2.3,26.2
Singapore,1990,Men,0.2,29.9
Singapore,1990,Women,1.4,27
Singapore,2000,Men,0.1,30
Singapore,2000,Women,1,26.5
Singapore,2010,Men,0.1,30.4
Singapore,2010,Women,0.4,27.9
Slovakia,1980,Men,1.2,25
Slovakia,1980,Women,7.2,22.2
Slovakia,1991,Men,1.3,25.5
Slovakia,1991,Women,6.9,22.6
Slovakia,2001,Men,0.4,28.3
Slovakia,2001,Women,1.8,25.4
Slovakia,2006,Men,0.2,30.1
Slovakia,2006,Women,1,27.6
Slovakia,2010,Men,0.2,31.4
Slovakia,2010,Women,1,29.1
Slovenia,1991,Men,0.5,28.5
Slovenia,1991,Women,2.1,24.8
Slovenia,2002,Men,0,32.1
Slovenia,2002,Women,0.3,30.2
Slovenia,2011,Men,0.1,33.2
Slovenia,2011,Women,0.5,30.7
Solomon Islands,1970,Men,2.1,27.4
Solomon Islands,1970,Women,15.6,22.3
Solomon Islands,1976,Men,4.5,25.5
Solomon Islands,1976,Women,26.5,21.1
Solomon Islands,1986,Men,3.1,25
Solomon Islands,1986,Women,19.1,21.2
Solomon Islands,2007,Men,0.4,26.2
Solomon Islands,2007,Women,12.5,20.9
South Africa,1980,Men,0.9,27.8
South Africa,1980,Women,5.6,25.7
South Africa,1985,Men,0.9,27.9
South Africa,1985,Women,5.2,26.1
South Africa,1996,Men,0.8,30.3
South Africa,1996,Women,3.4,27.9
South Africa,2003,Men,2.2,30.6
South Africa,2003,Women,4.4,28
South Africa,2011,Men,0.7,33
South Africa,2011,Women,3.4,30.6
South Sudan,2008,Men,8.5,27.1
